% var #0	var #1	obj #0	const #0	const #1	penalty
3.002039	1.995920	0.000270	0.000000	0.000000	0.000000
3.002522	1.996625	0.000259	0.000000	0.000000	0.000000
2.984259	1.981557	0.020641	0.000000	0.000000	0.000000
3.005965	2.019126	0.009881	0.000000	0.000000	0.000000
2.990266	2.031169	0.014173	0.000000	0.000000	0.000000
2.986854	1.988915	0.011353	0.000000	0.000000	0.000000
2.986358	1.999038	0.007133	0.000000	0.000000	0.000000
2.990211	1.986115	0.009502	0.000000	0.000000	0.000000
2.986314	1.967048	0.034051	0.000000	0.000000	0.000000
3.003007	1.994684	0.000494	0.000000	0.000000	0.000000
2.990013	1.998182	0.004097	0.000000	0.000000	0.000000
3.002300	2.018793	0.007119	0.000000	0.000000	0.000000
2.984906	1.972852	0.028918	0.000000	0.000000	0.000000
2.992604	1.980513	0.011291	0.000000	0.000000	0.000000
2.987205	1.992930	0.008685	0.000000	0.000000	0.000000
3.003007	1.961328	0.022981	0.000000	0.000000	0.000000
2.987109	1.807506	0.628960	0.000000	0.000000	0.000000
2.988959	1.996368	0.005519	0.000000	0.000000	0.000000
2.988200	2.023374	0.009000	0.000000	0.000000	0.000000
2.988110	2.018793	0.006795	0.000000	0.000000	0.000000
2.988091	1.955497	0.048733	0.000000	0.000000	0.000000
2.999654	1.993539	0.000757	0.000000	0.000000	0.000000
2.986751	1.985206	0.014071	0.000000	0.000000	0.000000
3.002587	1.998815	0.000210	0.000000	0.000000	0.000000
3.000427	1.988512	0.002140	0.000000	0.000000	0.000000
2.985627	1.996062	0.009001	0.000000	0.000000	0.000000
2.989276	2.021523	0.007574	0.000000	0.000000	0.000000
3.113931	1.995764	0.488731	0.000000	0.000000	0.000000
3.001413	1.986093	0.002948	0.000000	0.000000	0.000000
2.989077	2.021438	0.007603	0.000000	0.000000	0.000000
2.986025	2.064771	0.062510	0.000000	0.000000	0.000000
2.988162	1.994271	0.007076	0.000000	0.000000	0.000000
2.989734	2.005090	0.003283	0.000000	0.000000	0.000000
2.987134	1.988162	0.011507	0.000000	0.000000	0.000000
2.986854	2.024098	0.010009	0.000000	0.000000	0.000000
2.988324	1.980295	0.016152	0.000000	0.000000	0.000000
2.543986	1.994834	6.644802	0.000000	0.000000	0.000000
3.004795	1.997516	0.000719	0.000000	0.000000	0.000000
2.987422	1.997947	0.006417	0.000000	0.000000	0.000000
3.852954	2.040533	35.676215	0.000000	0.000000	0.000000
3.000443	1.995804	0.000269	0.000000	0.000000	0.000000
3.001843	1.995920	0.000258	0.000000	0.000000	0.000000
3.003108	1.993519	0.000667	0.000000	0.000000	0.000000
3.004242	1.995012	0.000666	0.000000	0.000000	0.000000
2.987109	1.803529	0.652745	0.000000	0.000000	0.000000
3.000427	1.992489	0.000898	0.000000	0.000000	0.000000
2.989280	1.995664	0.005485	0.000000	0.000000	0.000000
2.998564	2.022260	0.007947	0.000000	0.000000	0.000000
2.986247	1.994810	0.008849	0.000000	0.000000	0.000000
3.001426	1.995953	0.000238	0.000000	0.000000	0.000000
3.001403	1.985792	0.003083	0.000000	0.000000	0.000000
3.002214	1.995258	0.000353	0.000000	0.000000	0.000000
3.002587	1.953954	0.033143	0.000000	0.000000	0.000000
3.000500	1.997379	0.000100	0.000000	0.000000	0.000000
2.634479	2.003773	4.348889	0.000000	0.000000	0.000000
3.184196	1.998815	1.327067	0.000000	0.000000	0.000000
2.988110	2.018793	0.006795	0.000000	0.000000	0.000000
2.987296	2.018648	0.007170	0.000000	0.000000	0.000000
2.986552	2.005010	0.005743	0.000000	0.000000	0.000000
2.988167	1.938837	0.081309	0.000000	0.000000	0.000000
2.989564	1.991702	0.006910	0.000000	0.000000	0.000000
2.992435	1.997256	0.002655	0.000000	0.000000	0.000000
3.003007	1.995081	0.000450	0.000000	0.000000	0.000000
2.990054	2.002825	0.003223	0.000000	0.000000	0.000000
2.990211	1.986115	0.009502	0.000000	0.000000	0.000000
2.998061	1.990425	0.002061	0.000000	0.000000	0.000000
2.985506	1.980734	0.019556	0.000000	0.000000	0.000000
3.150115	1.994566	0.858828	0.000000	0.000000	0.000000
3.002044	1.996973	0.000187	0.000000	0.000000	0.000000
3.006040	2.019639	0.010348	0.000000	0.000000	0.000000
2.992604	1.978301	0.013142	0.000000	0.000000	0.000000
3.399191	1.998730	6.674295	0.000000	0.000000	0.000000
1.797242	1.994916	34.846604	0.000000	0.000000	0.000000
3.002761	1.973599	0.010531	0.000000	0.000000	0.000000
2.989276	2.021523	0.007574	0.000000	0.000000	0.000000
2.987205	1.992930	0.008685	0.000000	0.000000	0.000000
2.995912	1.994915	0.001471	0.000000	0.000000	0.000000
3.075795	1.996575	0.212788	0.000000	0.000000	0.000000
2.990446	1.994761	0.004832	0.000000	0.000000	0.000000
3.004164	2.031274	0.020128	0.000000	0.000000	0.000000
3.001861	1.988640	0.001888	0.000000	0.000000	0.000000
2.988091	1.998070	0.005749	0.000000	0.000000	0.000000
3.003472	1.980295	0.005620	0.000000	0.000000	0.000000
2.999654	1.993539	0.000757	0.000000	0.000000	0.000000
3.001413	1.986625	0.002718	0.000000	0.000000	0.000000
2.988162	1.993739	0.007309	0.000000	0.000000	0.000000
2.989734	2.005090	0.003283	0.000000	0.000000	0.000000
3.004795	1.997516	0.000719	0.000000	0.000000	0.000000
2.984259	1.944613	0.077236	0.000000	0.000000	0.000000
3.000247	1.995804	0.000280	0.000000	0.000000	0.000000
2.990211	1.986115	0.009502	0.000000	0.000000	0.000000
2.990054	2.003222	0.003185	0.000000	0.000000	0.000000
2.987558	1.994916	0.007406	0.000000	0.000000	0.000000
3.000115	1.995949	0.000270	0.000000	0.000000	0.000000
3.001431	1.985662	0.003137	0.000000	0.000000	0.000000
3.002743	1.973599	0.010536	0.000000	0.000000	0.000000
2.987582	1.984330	0.013707	0.000000	0.000000	0.000000
3.003828	1.994610	0.000623	0.000000	0.000000	0.000000
2.987166	1.995823	0.007436	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
3.001854	1.989530	0.001594	0.000000	0.000000	0.000000
3.002046	1.631336	1.913775	0.000000	0.000000	0.000000
2.998061	1.990425	0.002061	0.000000	0.000000	0.000000
3.003499	1.987699	0.002151	0.000000	0.000000	0.000000
3.029070	1.994399	0.028832	0.000000	0.000000	0.000000
2.988413	1.996803	0.005862	0.000000	0.000000	0.000000
2.985474	1.986531	0.014737	0.000000	0.000000	0.000000
2.987316	2.018648	0.007158	0.000000	0.000000	0.000000
3.003007	1.992890	0.000764	0.000000	0.000000	0.000000
2.988200	2.024150	0.009454	0.000000	0.000000	0.000000
2.990912	1.947205	0.058797	0.000000	0.000000	0.000000
2.999008	2.031478	0.016504	0.000000	0.000000	0.000000
2.990127	2.203274	0.734030	0.000000	0.000000	0.000000
3.002522	1.996625	0.000259	0.000000	0.000000	0.000000
2.988289	2.022260	0.008348	0.000000	0.000000	0.000000
2.988110	2.055475	0.045653	0.000000	0.000000	0.000000
3.000500	1.997379	0.000100	0.000000	0.000000	0.000000
2.013801	1.996368	25.486482	0.000000	0.000000	0.000000
3.144086	1.995920	0.792837	0.000000	0.000000	0.000000
3.002522	1.996519	0.000266	0.000000	0.000000	0.000000
2.986886	1.995242	0.007965	0.000000	0.000000	0.000000
2.987214	2.023669	0.009595	0.000000	0.000000	0.000000
2.987016	1.998182	0.006739	0.000000	0.000000	0.000000
2.990203	1.992930	0.005770	0.000000	0.000000	0.000000
2.990088	1.988649	0.008048	0.000000	0.000000	0.000000
2.988407	2.005040	0.004219	0.000000	0.000000	0.000000
3.001407	2.018793	0.006660	0.000000	0.000000	0.000000
3.002306	1.986093	0.002823	0.000000	0.000000	0.000000
2.999555	1.995664	0.000365	0.000000	0.000000	0.000000
2.975084	1.998815	0.023398	0.000000	0.000000	0.000000
2.987078	1.997485	0.006908	0.000000	0.000000	0.000000
3.001354	1.967048	0.017353	0.000000	0.000000	0.000000
2.955525	2.063451	0.086090	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
2.987126	1.985206	0.013601	0.000000	0.000000	0.000000
3.003097	1.980295	0.005677	0.000000	0.000000	0.000000
3.004462	2.003773	0.001317	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
2.840280	1.993539	0.916651	0.000000	0.000000	0.000000
2.988413	1.996803	0.005862	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
3.001426	1.995953	0.000238	0.000000	0.000000	0.000000
2.999555	1.995591	0.000376	0.000000	0.000000	0.000000
3.004795	1.997590	0.000719	0.000000	0.000000	0.000000
2.998164	1.990636	0.001952	0.000000	0.000000	0.000000
3.000340	1.995593	0.000304	0.000000	0.000000	0.000000
3.000500	1.996519	0.000180	0.000000	0.000000	0.000000
3.002522	1.997379	0.000220	0.000000	0.000000	0.000000
3.001843	1.658450	1.665982	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
3.002743	1.973599	0.010536	0.000000	0.000000	0.000000
3.002306	1.986093	0.002823	0.000000	0.000000	0.000000
2.987422	1.955653	0.049661	0.000000	0.000000	0.000000
2.987296	2.018648	0.007170	0.000000	0.000000	0.000000
2.541152	1.987573	6.786363	0.000000	0.000000	0.000000
3.003020	1.995367	0.000422	0.000000	0.000000	0.000000
3.000239	1.995600	0.000309	0.000000	0.000000	0.000000
3.000509	2.260605	1.303485	0.000000	0.000000	0.000000
2.314387	1.990425	13.869684	0.000000	0.000000	0.000000
2.988091	2.101741	0.165280	0.000000	0.000000	0.000000
3.001360	1.995081	0.000345	0.000000	0.000000	0.000000
3.003053	2.018793	0.007552	0.000000	0.000000	0.000000
3.081980	1.994673	0.247006	0.000000	0.000000	0.000000
3.004262	1.994949	0.000675	0.000000	0.000000	0.000000
2.988110	2.018793	0.006795	0.000000	0.000000	0.000000
2.987016	1.998182	0.006739	0.000000	0.000000	0.000000
2.995912	1.994915	0.001471	0.000000	0.000000	0.000000
3.001854	1.989530	0.001594	0.000000	0.000000	0.000000
2.990073	1.994916	0.005081	0.000000	0.000000	0.000000
3.000007	1.996625	0.000193	0.000000	0.000000	0.000000
2.989280	1.996364	0.005240	0.000000	0.000000	0.000000
2.355007	2.021560	12.092920	0.000000	0.000000	0.000000
2.987126	1.985206	0.013601	0.000000	0.000000	0.000000
2.990203	1.992930	0.005770	0.000000	0.000000	0.000000
2.985467	1.992489	0.010912	0.000000	0.000000	0.000000
3.002276	2.018648	0.007006	0.000000	0.000000	0.000000
2.987582	1.984950	0.013233	0.000000	0.000000	0.000000
3.002214	1.994637	0.000432	0.000000	0.000000	0.000000
2.990446	1.994761	0.004832	0.000000	0.000000	0.000000
2.992435	1.997256	0.002655	0.000000	0.000000	0.000000
2.990054	1.996839	0.004446	0.000000	0.000000	0.000000
3.002044	1.396247	4.545992	0.000000	0.000000	0.000000
4.155938	2.003947	69.861259	0.000000	0.000000	0.000000
3.309255	2.023496	4.062337	0.000000	0.000000	0.000000
3.003108	1.993519	0.000667	0.000000	0.000000	0.000000
2.986247	1.994810	0.008849	0.000000	0.000000	0.000000
3.000115	1.994863	0.000436	0.000000	0.000000	0.000000
2.932320	1.995950	0.171503	0.000000	0.000000	0.000000
3.000427	2.349016	2.428843	0.000000	0.000000	0.000000
3.004242	1.995012	0.000666	0.000000	0.000000	0.000000
3.001861	1.988628	0.001892	0.000000	0.000000	0.000000
3.001854	1.989542	0.001590	0.000000	0.000000	0.000000
2.989231	1.995911	0.005439	0.000000	0.000000	0.000000
3.002568	2.022236	0.009883	0.000000	0.000000	0.000000
3.004795	1.997516	0.000719	0.000000	0.000000	0.000000
2.987422	1.997947	0.006417	0.000000	0.000000	0.000000
3.001413	1.986625	0.002718	0.000000	0.000000	0.000000
3.001403	1.985792	0.003083	0.000000	0.000000	0.000000
2.986755	1.995258	0.008098	0.000000	0.000000	0.000000
3.002664	1.992930	0.000733	0.000000	0.000000	0.000000
3.309756	1.998182	3.904414	0.000000	0.000000	0.000000
3.005534	1.994865	0.001014	0.000000	0.000000	0.000000
2.986886	1.995242	0.007965	0.000000	0.000000	0.000000
2.987316	2.170814	0.498653	0.000000	0.000000	0.000000
2.985243	1.603948	2.314297	0.000000	0.000000	0.000000
3.099868	2.032398	0.464759	0.000000	0.000000	0.000000
2.987938	2.024150	0.009557	0.000000	0.000000	0.000000
3.000705	1.995804	0.000258	0.000000	0.000000	0.000000
2.989851	1.992890	0.006096	0.000000	0.000000	0.000000
3.003244	1.988649	0.001833	0.000000	0.000000	0.000000
2.991594	1.997256	0.003196	0.000000	0.000000	0.000000
3.003939	1.666288	1.583429	0.000000	0.000000	0.000000
3.003499	1.988494	0.001887	0.000000	0.000000	0.000000
3.004164	2.030478	0.019208	0.000000	0.000000	0.000000
2.999632	1.993023	0.000881	0.000000	0.000000	0.000000
3.000522	1.997895	0.000063	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
3.000115	1.995949	0.000270	0.000000	0.000000	0.000000
2.990054	2.002825	0.003223	0.000000	0.000000	0.000000
3.002522	1.996519	0.000266	0.000000	0.000000	0.000000
3.001790	1.939015	0.059373	0.000000	0.000000	0.000000
3.003060	1.995920	0.000380	0.000000	0.000000	0.000000
2.987886	1.985741	0.012288	0.000000	0.000000	0.000000
2.958314	1.996438	0.066601	0.000000	0.000000	0.000000
2.989280	1.995664	0.005485	0.000000	0.000000	0.000000
3.000500	1.997379	0.000100	0.000000	0.000000	0.000000
3.003108	1.993519	0.000667	0.000000	0.000000	0.000000
2.987582	1.984330	0.013707	0.000000	0.000000	0.000000
2.990766	1.988535	0.007481	0.000000	0.000000	0.000000
3.000399	1.615941	2.073140	0.000000	0.000000	0.000000
2.995912	1.994915	0.001471	0.000000	0.000000	0.000000
2.990054	2.003222	0.003185	0.000000	0.000000	0.000000
2.988407	2.005040	0.004219	0.000000	0.000000	0.000000
3.000247	1.995804	0.000280	0.000000	0.000000	0.000000
2.989564	2.105140	0.179209	0.000000	0.000000	0.000000
3.001426	1.995953	0.000238	0.000000	0.000000	0.000000
3.003828	1.994610	0.000623	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
2.986847	1.995242	0.008007	0.000000	0.000000	0.000000
3.000278	1.995601	0.000307	0.000000	0.000000	0.000000
3.003020	1.995351	0.000424	0.000000	0.000000	0.000000
3.001426	1.995969	0.000236	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
3.001854	1.989542	0.001590	0.000000	0.000000	0.000000
3.000115	1.995580	0.000322	0.000000	0.000000	0.000000
3.000340	1.995961	0.000254	0.000000	0.000000	0.000000
2.987496	1.953253	0.053720	0.000000	0.000000	0.000000
3.002448	1.999780	0.000212	0.000000	0.000000	0.000000
2.999679	1.989721	0.001857	0.000000	0.000000	0.000000
3.001730	1.995400	0.000311	0.000000	0.000000	0.000000
2.987886	1.985023	0.012814	0.000000	0.000000	0.000000
2.986755	1.995975	0.007802	0.000000	0.000000	0.000000
3.000412	2.018793	0.006219	0.000000	0.000000	0.000000
3.003163	1.997895	0.000313	0.000000	0.000000	0.000000
2.987732	1.985458	0.012675	0.000000	0.000000	0.000000
3.001916	1.996267	0.000229	0.000000	0.000000	0.000000
3.002568	2.022236	0.009883	0.000000	0.000000	0.000000
3.003108	1.952464	0.034976	0.000000	0.000000	0.000000
2.887169	1.995216	0.465021	0.000000	0.000000	0.000000
2.990054	2.003810	0.003138	0.000000	0.000000	0.000000
2.989256	1.995639	0.005514	0.000000	0.000000	0.000000
3.000031	1.996650	0.000188	0.000000	0.000000	0.000000
3.000115	1.994863	0.000436	0.000000	0.000000	0.000000
3.001426	1.995953	0.000238	0.000000	0.000000	0.000000
2.995912	1.994915	0.001471	0.000000	0.000000	0.000000
2.672315	1.997256	3.579775	0.000000	0.000000	0.000000
3.001360	1.995081	0.000345	0.000000	0.000000	0.000000
2.990766	1.988535	0.007481	0.000000	0.000000	0.000000
2.990446	1.994761	0.004832	0.000000	0.000000	0.000000
2.988407	2.005040	0.004219	0.000000	0.000000	0.000000
2.988059	1.996515	0.006292	0.000000	0.000000	0.000000
2.590638	1.997950	5.421411	0.000000	0.000000	0.000000
2.991539	1.994949	0.003928	0.000000	0.000000	0.000000
2.981772	1.996839	0.013541	0.000000	0.000000	0.000000
2.990215	1.992930	0.005760	0.000000	0.000000	0.000000
3.001391	1.985792	0.003086	0.000000	0.000000	0.000000
3.004242	1.994617	0.000702	0.000000	0.000000	0.000000
3.003828	1.995005	0.000584	0.000000	0.000000	0.000000
2.989280	1.996364	0.005240	0.000000	0.000000	0.000000
3.003060	1.995920	0.000380	0.000000	0.000000	0.000000
3.003244	1.590302	2.306406	0.000000	0.000000	0.000000
2.571382	2.024150	5.697600	0.000000	0.000000	0.000000
2.986869	1.998182	0.006885	0.000000	0.000000	0.000000
2.892984	1.939015	0.598918	0.000000	0.000000	0.000000
3.698166	1.996572	22.305494	0.000000	0.000000	0.000000
3.282343	1.997447	3.211293	0.000000	0.000000	0.000000
2.999632	2.099207	0.174489	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
2.987422	1.985902	0.012723	0.000000	0.000000	0.000000
2.987886	1.997785	0.006028	0.000000	0.000000	0.000000
3.002214	1.994637	0.000432	0.000000	0.000000	0.000000
2.987296	2.018648	0.007170	0.000000	0.000000	0.000000
3.000340	1.746941	0.961444	0.000000	0.000000	0.000000
3.000239	1.995602	0.000309	0.000000	0.000000	0.000000
2.999665	1.996625	0.000220	0.000000	0.000000	0.000000
3.003587	1.988649	0.001842	0.000000	0.000000	0.000000
2.991215	1.994536	0.004312	0.000000	0.000000	0.000000
2.998954	2.003550	0.000181	0.000000	0.000000	0.000000
3.003822	1.994632	0.000620	0.000000	0.000000	0.000000
3.004801	1.997568	0.000721	0.000000	0.000000	0.000000
3.081980	1.994673	0.247006	0.000000	0.000000	0.000000
2.999555	1.995591	0.000376	0.000000	0.000000	0.000000
2.995502	1.993436	0.002068	0.000000	0.000000	0.000000
3.003519	1.994998	0.000531	0.000000	0.000000	0.000000
3.005534	1.994865	0.001014	0.000000	0.000000	0.000000
3.000500	2.488860	5.059621	0.000000	0.000000	0.000000
2.992435	1.997256	0.002655	0.000000	0.000000	0.000000
2.999632	1.993023	0.000881	0.000000	0.000000	0.000000
3.003020	1.995367	0.000422	0.000000	0.000000	0.000000
2.986247	1.994810	0.008849	0.000000	0.000000	0.000000
2.985459	1.995081	0.009624	0.000000	0.000000	0.000000
3.001368	1.911169	0.126261	0.000000	0.000000	0.000000
2.998164	1.989362	0.002429	0.000000	0.000000	0.000000
3.001854	1.990817	0.001214	0.000000	0.000000	0.000000
2.990073	1.994916	0.005081	0.000000	0.000000	0.000000
2.989280	1.996364	0.005240	0.000000	0.000000	0.000000
3.002276	1.992440	0.000816	0.000000	0.000000	0.000000
3.002522	2.023587	0.010991	0.000000	0.000000	0.000000
2.985418	1.997379	0.008710	0.000000	0.000000	0.000000
2.980912	1.995258	0.015585	0.000000	0.000000	0.000000
2.691246	1.988555	3.253698	0.000000	0.000000	0.000000
3.001861	1.657682	1.672732	0.000000	0.000000	0.000000
3.004795	1.997522	0.000719	0.000000	0.000000	0.000000
3.000522	1.997889	0.000064	0.000000	0.000000	0.000000
2.989231	1.986714	0.010113	0.000000	0.000000	0.000000
3.001413	1.995823	0.000252	0.000000	0.000000	0.000000
3.003499	1.988494	0.001887	0.000000	0.000000	0.000000
3.000705	2.607280	8.206191	0.000000	0.000000	0.000000
2.991531	1.994882	0.003956	0.000000	0.000000	0.000000
3.004406	1.997239	0.000605	0.000000	0.000000	0.000000
3.246205	1.993519	2.393622	0.000000	0.000000	0.000000
3.003586	1.996640	0.000427	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
3.004262	1.994949	0.000675	0.000000	0.000000	0.000000
2.991575	1.993101	0.004586	0.000000	0.000000	0.000000
3.000053	1.995781	0.000298	0.000000	0.000000	0.000000
2.990446	1.994761	0.004832	0.000000	0.000000	0.000000
3.004344	1.994865	0.000700	0.000000	0.000000	0.000000
3.003586	1.996640	0.000427	0.000000	0.000000	0.000000
3.000031	1.996650	0.000188	0.000000	0.000000	0.000000
3.003108	1.958060	0.027076	0.000000	0.000000	0.000000
2.998954	1.619877	2.045554	0.000000	0.000000	0.000000
2.991318	1.997256	0.003385	0.000000	0.000000	0.000000
3.002971	2.353936	2.522110	0.000000	0.000000	0.000000
3.000938	1.952546	0.036579	0.000000	0.000000	0.000000
3.390006	1.995367	6.325690	0.000000	0.000000	0.000000
3.000522	1.997889	0.000064	0.000000	0.000000	0.000000
2.987886	1.985023	0.012814	0.000000	0.000000	0.000000
3.003545	1.988864	0.001774	0.000000	0.000000	0.000000
3.005577	1.994650	0.001041	0.000000	0.000000	0.000000
2.987296	1.913202	0.150684	0.000000	0.000000	0.000000
3.001368	2.016615	0.005254	0.000000	0.000000	0.000000
3.004262	1.994967	0.000674	0.000000	0.000000	0.000000
3.000053	1.995764	0.000300	0.000000	0.000000	0.000000
3.004344	2.673439	10.422040	0.000000	0.000000	0.000000
3.004242	1.994863	0.000679	0.000000	0.000000	0.000000
2.989258	1.987255	0.009731	0.000000	0.000000	0.000000
3.001333	1.994539	0.000426	0.000000	0.000000	0.000000
2.991003	2.022236	0.007473	0.000000	0.000000	0.000000
3.002010	1.994761	0.000405	0.000000	0.000000	0.000000
2.995459	1.994915	0.001662	0.000000	0.000000	0.000000
3.004281	1.995005	0.000675	0.000000	0.000000	0.000000
3.004801	1.997568	0.000721	0.000000	0.000000	0.000000
3.003822	1.994632	0.000620	0.000000	0.000000	0.000000
3.003499	1.988494	0.001887	0.000000	0.000000	0.000000
2.986847	1.995242	0.008007	0.000000	0.000000	0.000000
2.988364	1.872561	0.294037	0.000000	0.000000	0.000000
3.001256	1.996364	0.000191	0.000000	0.000000	0.000000
2.999665	1.994923	0.000475	0.000000	0.000000	0.000000
2.991539	1.996651	0.003398	0.000000	0.000000	0.000000
3.001428	1.996267	0.000205	0.000000	0.000000	0.000000
2.813986	1.995969	1.219197	0.000000	0.000000	0.000000
3.000278	1.995601	0.000307	0.000000	0.000000	0.000000
3.450949	1.999780	8.663843	0.000000	0.000000	0.000000
3.003163	1.997895	0.000313	0.000000	0.000000	0.000000
2.987886	1.997785	0.006028	0.000000	0.000000	0.000000
3.001730	1.995400	0.000311	0.000000	0.000000	0.000000
2.822417	1.995823	1.115471	0.000000	0.000000	0.000000
3.000412	1.997226	0.000114	0.000000	0.000000	0.000000
3.000239	2.017169	0.005136	0.000000	0.000000	0.000000
2.990073	1.752369	0.976273	0.000000	0.000000	0.000000
2.403395	1.989487	10.867837	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
2.999654	1.996640	0.000219	0.000000	0.000000	0.000000
2.999632	1.993026	0.000880	0.000000	0.000000	0.000000
2.999555	2.526555	5.953306	0.000000	0.000000	0.000000
3.003519	1.994998	0.000531	0.000000	0.000000	0.000000
2.946670	1.995351	0.108715	0.000000	0.000000	0.000000
3.000409	1.992440	0.000912	0.000000	0.000000	0.000000
3.002389	1.997889	0.000186	0.000000	0.000000	0.000000
3.003020	1.995367	0.000422	0.000000	0.000000	0.000000
3.000340	1.995961	0.000254	0.000000	0.000000	0.000000
3.001443	1.999780	0.000072	0.000000	0.000000	0.000000
3.002431	1.995953	0.000300	0.000000	0.000000	0.000000
2.991539	1.994949	0.003928	0.000000	0.000000	0.000000
3.024074	1.995601	0.019818	0.000000	0.000000	0.000000
2.988407	2.005040	0.004219	0.000000	0.000000	0.000000
3.002568	2.022236	0.009883	0.000000	0.000000	0.000000
3.000053	1.995781	0.000298	0.000000	0.000000	0.000000
2.987422	1.985902	0.012723	0.000000	0.000000	0.000000
2.985202	1.994935	0.009995	0.000000	0.000000	0.000000
2.990289	1.997360	0.004108	0.000000	0.000000	0.000000
2.998164	1.989362	0.002429	0.000000	0.000000	0.000000
3.000115	1.994863	0.000436	0.000000	0.000000	0.000000
2.986869	1.998182	0.006885	0.000000	0.000000	0.000000
2.992435	1.997256	0.002655	0.000000	0.000000	0.000000
3.001730	1.995400	0.000311	0.000000	0.000000	0.000000
3.001916	1.996267	0.000229	0.000000	0.000000	0.000000
2.990215	1.992930	0.005760	0.000000	0.000000	0.000000
2.989256	1.995639	0.005514	0.000000	0.000000	0.000000
2.995761	1.993520	0.001924	0.000000	0.000000	0.000000
3.001153	1.995739	0.000259	0.000000	0.000000	0.000000
2.999555	1.995591	0.000376	0.000000	0.000000	0.000000
3.003060	1.995920	0.000380	0.000000	0.000000	0.000000
3.012114	1.994537	0.004633	0.000000	0.000000	0.000000
3.003822	1.994630	0.000620	0.000000	0.000000	0.000000
2.984028	1.985619	0.017462	0.000000	0.000000	0.000000
3.090403	1.994983	0.302601	0.000000	0.000000	0.000000
3.002112	1.995005	0.000377	0.000000	0.000000	0.000000
3.023123	1.994637	0.017934	0.000000	0.000000	0.000000
3.003586	1.996640	0.000427	0.000000	0.000000	0.000000
2.990446	1.994761	0.004832	0.000000	0.000000	0.000000
3.004242	1.994605	0.000703	0.000000	0.000000	0.000000
3.003519	1.814324	0.523695	0.000000	0.000000	0.000000
2.999706	1.997895	0.000091	0.000000	0.000000	0.000000
2.884829	1.996640	0.480468	0.000000	0.000000	0.000000
3.234496	1.996640	2.176406	0.000000	0.000000	0.000000
3.000038	1.996650	0.000188	0.000000	0.000000	0.000000
2.990054	2.003810	0.003138	0.000000	0.000000	0.000000
3.003020	1.995351	0.000424	0.000000	0.000000	0.000000
3.000353	1.995618	0.000299	0.000000	0.000000	0.000000
2.499626	1.997505	7.846981	0.000000	0.000000	0.000000
2.999458	2.003550	0.000187	0.000000	0.000000	0.000000
3.000856	1.995081	0.000353	0.000000	0.000000	0.000000
2.988210	1.746941	1.026337	0.000000	0.000000	0.000000
3.000190	1.917569	0.110767	0.000000	0.000000	0.000000
2.999111	1.996625	0.000283	0.000000	0.000000	0.000000
3.004898	1.994865	0.000833	0.000000	0.000000	0.000000
3.001153	1.995739	0.000259	0.000000	0.000000	0.000000
3.002389	1.997889	0.000186	0.000000	0.000000	0.000000
3.003588	1.996640	0.000427	0.000000	0.000000	0.000000
3.004280	1.995005	0.000674	0.000000	0.000000	0.000000
3.000353	1.995618	0.000299	0.000000	0.000000	0.000000
3.004242	1.994605	0.000703	0.000000	0.000000	0.000000
2.999289	1.995351	0.000451	0.000000	0.000000	0.000000
3.003384	1.996640	0.000388	0.000000	0.000000	0.000000
2.999458	1.266079	6.291849	0.000000	0.000000	0.000000
2.999706	2.003829	0.000230	0.000000	0.000000	0.000000
2.987296	1.913202	0.150684	0.000000	0.000000	0.000000
2.999632	1.993026	0.000880	0.000000	0.000000	0.000000
2.998908	1.994852	0.000606	0.000000	0.000000	0.000000
3.004465	1.996739	0.000628	0.000000	0.000000	0.000000
2.991539	1.803663	0.631443	0.000000	0.000000	0.000000
3.001428	1.996267	0.000205	0.000000	0.000000	0.000000
2.994707	1.994915	0.002011	0.000000	0.000000	0.000000
3.005553	1.997568	0.000973	0.000000	0.000000	0.000000
3.001730	1.995400	0.000311	0.000000	0.000000	0.000000
3.000856	1.995081	0.000353	0.000000	0.000000	0.000000
2.995633	1.993520	0.001982	0.000000	0.000000	0.000000
3.000159	2.118316	0.251806	0.000000	0.000000	0.000000
2.072644	1.988425	23.185782	0.000000	0.000000	0.000000
3.209928	2.601721	12.504106	0.000000	0.000000	0.000000
2.998164	1.989623	0.002327	0.000000	0.000000	0.000000
2.991318	1.996995	0.003456	0.000000	0.000000	0.000000
1.712313	1.810316	43.200290	0.000000	0.000000	0.000000
